Time,Growing Degree Days,Air Temperature Secondary (°C),Atmospheric Pressure (kPa),Rain Bucket Capacity (mL),Calculated Fallen Rain (mm),East Wind Speed (m/s),Wind Gust (m/s),Humidity Sensor Temperature (°C),Latitude,Longitude,North Wind Speed (m/s),Precipitation (mm),Relative Humidity (%),Rain Bucket Tips per Minute,Vapor Pressure (kPa),Wind Direction (°),Wind Speed (m/s),X Orientation,Y Orientation
2024-07-05T13:53:54.000Z,,21.60,99.29,5.00,0.00,0.03,0.10,21.60,38.630938,-90.226172,0.02,0.00,52.00,0.00,1.34,62.20,0.03,-0.50,-0.20
2024-07-05T14:08:54.000Z,,21.60,99.30,5.00,0.00,0.06,0.12,21.60,38.621787,-90.219297,0.03,0.00,52.00,0.00,1.35,66.00,0.07,-0.60,-0.30
2024-07-05T14:23:54.000Z,,21.50,99.30,5.00,0.00,-0.07,0.29,21.60,38.621787,-90.219297,-0.13,0.00,51.00,0.00,1.32,208.90,0.15,-0.70,-0.20
2024-07-05T14:38:54.000Z,,21.50,99.33,5.00,0.00,0.09,0.26,21.60,38.621787,-90.219297,0.00,0.00,50.00,0.00,1.30,90.80,0.09,-0.70,-0.10
2024-07-05T14:53:54.000Z,,21.60,99.34,5.00,0.00,0.07,0.12,21.50,38.621787,-90.219297,0.03,0.00,50.00,0.00,1.29,64.60,0.07,-0.60,-0.10
2024-07-05T15:04:52.593Z,11.45,,,,,,,,,,,,,,,,,,
2024-07-05T15:08:54.000Z,,21.60,99.35,5.00,0.00,0.07,0.12,21.60,38.630938,-90.226172,0.03,0.00,50.00,0.00,1.29,69.30,0.07,-0.50,-0.20
2024-07-05T15:23:54.000Z,,21.60,99.36,5.00,0.00,0.01,0.20,21.60,38.630938,-90.226172,-0.07,0.00,49.00,0.00,1.27,173.80,0.07,-0.60,-0.20
2024-07-05T15:38:54.000Z,,20.90,99.38,5.00,0.00,-0.16,0.88,21.50,38.630938,-90.226172,-0.13,0.00,49.00,0.00,1.22,230.40,0.20,-0.60,-0.30
2024-07-05T15:53:54.000Z,,21.20,99.41,5.00,0.00,0.07,0.23,21.20,38.630938,-90.226172,0.01,0.00,48.00,0.00,1.20,81.60,0.07,-0.70,0.00
2024-07-05T16:08:54.000Z,,21.30,99.42,5.00,0.00,0.04,0.12,21.30,38.630938,-90.226172,0.03,0.00,49.00,0.00,1.24,55.90,0.05,-0.80,0.00
2024-07-05T16:23:54.000Z,,21.30,99.43,5.00,0.00,0.05,0.28,21.30,38.630938,-90.226172,-0.07,0.00,49.00,0.00,1.23,144.20,0.09,-0.60,-0.10
2024-07-05T16:38:54.000Z,,21.20,99.42,5.00,0.00,0.03,0.27,21.30,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.19,162.40,0.09,-0.70,0.00
2024-07-05T16:53:54.000Z,,21.30,99.40,5.00,0.00,0.06,0.25,21.30,38.630938,-90.226172,0.01,0.00,48.00,0.00,1.22,80.40,0.06,-0.40,-0.10
2024-07-05T17:08:54.000Z,,21.50,99.38,5.00,0.00,0.02,0.23,21.40,38.630938,-90.226172,-0.05,0.00,48.00,0.00,1.24,154.00,0.06,-0.60,-0.20
2024-07-05T17:23:54.000Z,,21.30,99.37,5.00,0.00,0.06,0.21,21.50,38.630938,-90.226172,-0.06,0.00,48.00,0.00,1.21,134.70,0.09,-0.30,0.00
2024-07-05T17:38:54.000Z,,21.30,99.37,5.00,0.00,0.03,0.25,21.40,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.19,159.00,0.08,-0.70,-0.10
2024-07-05T17:53:54.000Z,,21.50,99.35,5.00,0.00,0.06,0.12,21.40,38.630938,-90.226172,0.02,0.00,48.00,0.00,1.22,68.50,0.06,-0.60,-0.20
2024-07-05T18:04:52.789Z,11.45,,,,,,,,,,,,,,,,,,
2024-07-05T18:08:54.000Z,,21.50,99.33,5.00,0.00,0.02,0.23,21.40,38.630938,-90.226172,-0.07,0.00,48.00,0.00,1.23,164.10,0.07,-0.70,-0.30
2024-07-05T18:23:54.000Z,,21.30,99.32,5.00,0.00,0.06,0.26,21.50,38.630938,-90.226172,-0.05,0.00,47.00,0.00,1.19,130.50,0.07,-0.60,-0.10
2024-07-05T18:38:54.000Z,,21.30,99.32,5.00,0.00,0.04,0.25,21.40,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.19,150.30,0.09,-0.60,-0.10
2024-07-05T18:53:54.000Z,,21.50,99.32,5.00,0.00,0.03,0.12,21.40,38.630938,-90.226172,0.01,0.00,47.00,0.00,1.22,66.80,0.04,-0.40,-0.30
2024-07-05T19:08:54.000Z,,21.50,99.31,5.00,0.00,0.02,0.29,21.50,38.630938,-90.226172,-0.09,0.00,48.00,0.00,1.23,164.80,0.09,-0.80,-0.20
2024-07-05T19:23:54.000Z,,21.30,99.29,5.00,0.00,0.06,0.23,21.50,38.630938,-90.226172,-0.05,0.00,47.00,0.00,1.19,132.20,0.08,-0.50,-0.20
2024-07-05T19:38:54.000Z,,21.40,99.29,5.00,0.00,0.02,0.27,21.40,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.20,166.30,0.08,-0.40,-0.10
2024-07-05T19:53:54.000Z,,21.50,99.28,5.00,0.00,0.03,0.09,21.50,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.21,87.20,0.03,-0.80,-0.10
2024-07-05T20:08:54.000Z,,21.50,99.27,5.00,0.00,0.06,0.26,21.50,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.21,145.30,0.10,-0.90,0.00
2024-07-05T20:23:54.000Z,,21.30,99.26,5.00,0.00,0.03,0.25,21.50,38.630938,-90.226172,-0.09,0.00,47.00,0.00,1.18,162.60,0.09,-0.50,-0.10
2024-07-05T20:38:54.000Z,,21.40,99.27,5.00,0.00,0.06,0.16,21.50,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.20,76.10,0.06,-0.50,-0.40
2024-07-05T20:53:54.000Z,,21.50,99.27,5.00,0.00,0.04,0.08,21.50,38.630938,-90.226172,0.01,0.00,47.00,0.00,1.21,74.50,0.04,-0.50,-0.30
2024-07-05T21:04:53.434Z,11.45,,,,,,,,,,,,,,,,,,
2024-07-05T21:08:54.000Z,,21.50,99.28,5.00,0.00,0.03,0.24,21.50,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.21,160.50,0.08,-0.50,-0.10
2024-07-05T21:23:54.000Z,,21.40,99.29,5.00,0.00,0.04,0.18,21.50,38.630938,-90.226172,-0.05,0.00,46.00,0.00,1.18,139.10,0.07,-0.50,-0.30
2024-07-05T21:38:54.000Z,,21.50,99.30,5.00,0.00,0.05,0.11,21.50,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.19,72.60,0.06,-0.60,-0.10
2024-07-05T21:53:54.000Z,,21.50,99.29,5.00,0.00,0.04,0.09,21.50,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.20,69.90,0.04,-0.60,-0.20
2024-07-05T22:08:54.000Z,,21.50,99.29,5.00,0.00,0.02,0.28,21.50,38.630938,-90.226172,-0.09,0.00,47.00,0.00,1.20,168.40,0.09,-0.50,-0.20
2024-07-05T22:23:54.000Z,,21.30,99.30,5.00,0.00,0.00,0.29,21.40,38.630938,-90.226172,-0.08,0.00,46.00,0.00,1.17,179.70,0.08,-0.50,-0.40
2024-07-05T22:38:54.000Z,,21.40,99.30,5.00,0.00,0.06,0.12,21.40,38.630938,-90.226172,0.00,0.00,46.00,0.00,1.18,89.80,0.06,-0.40,-0.20
2024-07-05T22:53:54.000Z,,21.40,99.31,5.00,0.00,0.03,0.08,21.40,38.630938,-90.226172,-0.01,0.00,47.00,0.00,1.20,108.10,0.03,-0.40,-0.20
2024-07-05T23:08:54.000Z,,21.40,99.32,5.00,0.00,0.04,0.17,21.50,38.630938,-90.226172,-0.05,0.00,47.00,0.00,1.19,141.20,0.07,-0.40,-0.10
2024-07-05T23:23:54.000Z,,21.30,99.33,5.00,0.00,0.02,0.25,21.40,38.630938,-90.226172,-0.07,0.00,46.00,0.00,1.17,162.50,0.08,-0.50,-0.10
2024-07-05T23:38:54.000Z,,21.40,99.33,5.00,0.00,0.04,0.10,21.40,38.630938,-90.226172,0.00,0.00,46.00,0.00,1.18,85.00,0.04,-0.60,-0.30
2024-07-05T23:53:54.000Z,,21.50,99.33,5.00,0.00,0.03,0.08,21.40,38.630938,-90.226172,-0.02,0.00,47.00,0.00,1.19,119.70,0.04,-0.70,-0.10
2024-07-06T00:04:53.167Z,11.40,,,,,,,,,,,,,,,,,,
2024-07-06T00:08:54.000Z,,21.40,99.34,5.00,0.00,0.02,0.31,21.40,38.621787,-90.219297,-0.10,0.00,47.00,0.00,1.19,168.60,0.10,-0.50,-0.40
2024-07-06T00:23:54.000Z,,21.20,99.34,5.00,0.00,0.02,0.29,21.40,38.621787,-90.219297,-0.08,0.00,46.00,0.00,1.16,163.60,0.08,-1.00,-0.10
2024-07-06T00:38:54.000Z,,21.40,99.35,5.00,0.00,0.05,0.10,21.30,38.621787,-90.219297,-0.01,0.00,46.00,0.00,1.17,98.90,0.05,-0.50,0.00
2024-07-06T00:53:54.000Z,,21.40,99.36,5.00,0.00,0.04,0.09,21.40,38.621787,-90.219297,-0.01,0.00,46.00,0.00,1.19,111.50,0.04,-0.70,-0.10
2024-07-06T01:08:54.000Z,,21.40,99.37,5.00,0.00,0.04,0.21,21.40,38.630938,-90.226172,-0.07,0.00,46.00,0.00,1.18,148.00,0.08,-0.70,-0.30
2024-07-06T01:23:54.000Z,,21.30,99.39,5.00,0.00,0.05,0.26,21.40,38.630938,-90.226172,-0.07,0.00,46.00,0.00,1.15,144.20,0.08,-0.70,-0.20
2024-07-06T01:38:54.000Z,,21.40,99.40,5.00,0.00,0.05,0.09,21.30,38.630938,-90.226172,0.00,0.00,46.00,0.00,1.17,88.30,0.05,-0.60,-0.20
2024-07-06T01:53:54.000Z,,21.40,99.44,5.00,0.00,0.04,0.08,21.40,38.630938,-90.226172,-0.01,0.00,46.00,0.00,1.18,101.00,0.04,-0.70,-0.30
2024-07-06T02:08:54.000Z,,21.40,99.46,5.00,0.00,0.04,0.25,21.40,38.630938,-90.226172,-0.06,0.00,46.00,0.00,1.18,144.70,0.07,-0.50,-0.20
2024-07-06T02:23:54.000Z,,21.20,99.50,5.00,0.00,0.03,0.33,21.40,38.630938,-90.226172,-0.09,0.00,45.00,0.00,1.15,163.50,0.10,-0.80,-0.10
2024-07-06T02:38:54.000Z,,21.30,99.52,5.00,0.00,0.05,0.15,21.30,38.630938,-90.226172,-0.01,0.00,46.00,0.00,1.16,98.40,0.05,-0.60,-0.10
2024-07-06T02:53:54.000Z,,21.40,99.54,5.00,0.00,0.04,0.08,21.40,38.630938,-90.226172,-0.02,0.00,46.00,0.00,1.18,114.40,0.04,-0.70,-0.20
2024-07-06T03:04:52.703Z,11.35,,,,,,,,,,,,,,,,,,
2024-07-06T03:08:54.000Z,,21.50,99.57,5.00,0.00,0.03,0.07,21.40,38.630938,-90.226172,-0.01,0.00,46.00,0.00,1.18,107.60,0.03,-0.60,-0.10
2024-07-06T03:23:54.000Z,,21.50,99.57,5.00,0.00,0.03,0.05,21.50,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.19,96.40,0.03,-0.50,-0.10
2024-07-06T03:38:54.000Z,,21.50,99.57,5.00,0.00,0.03,0.05,21.50,38.630938,-90.226172,-0.01,0.00,47.00,0.00,1.19,101.20,0.03,-0.50,-0.10
2024-07-06T03:53:54.000Z,,21.60,99.58,5.00,0.00,0.03,0.04,21.50,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.20,98.10,0.03,-0.50,0.00
2024-07-06T04:08:54.000Z,,21.60,99.58,5.00,0.00,0.03,0.04,21.60,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.20,96.50,0.03,-0.50,-0.10
2024-07-06T04:23:54.000Z,,21.60,99.57,5.00,0.00,0.02,0.03,21.60,38.630938,-90.226172,-0.01,0.00,47.00,0.00,1.21,111.30,0.02,-0.50,0.10
2024-07-06T04:38:54.000Z,,21.70,99.58,5.00,0.00,0.02,0.03,21.60,38.630938,-90.226172,-0.01,0.00,47.00,0.00,1.21,106.70,0.02,-0.60,-0.30
2024-07-06T04:53:54.000Z,,21.70,99.58,5.00,0.00,0.02,0.03,21.70,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.22,101.00,0.02,-0.70,-0.10
2024-07-06T05:08:54.000Z,,21.70,99.57,5.00,0.00,0.02,0.03,21.60,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.23,90.90,0.02,-0.60,-0.30
2024-07-06T05:23:54.000Z,,21.70,99.57,5.00,0.00,0.01,0.03,21.70,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.23,86.20,0.01,-0.50,-0.10
2024-07-06T05:38:54.000Z,,21.70,99.57,5.00,0.00,0.01,0.02,21.70,38.630938,-90.226172,0.00,0.00,48.00,0.00,1.24,80.70,0.01,-0.60,-0.20
2024-07-06T05:53:54.000Z,,21.70,99.59,5.00,0.00,0.02,0.03,21.70,38.630938,-90.226172,0.00,0.00,48.00,0.00,1.25,76.10,0.02,-0.60,-0.30
2024-07-06T06:04:53.013Z,11.45,,,,,,,,,,,,,,,,,,
2024-07-06T06:08:54.000Z,,21.80,99.60,5.00,0.00,0.02,0.03,21.80,38.630938,-90.226172,0.00,0.00,48.00,0.00,1.26,79.60,0.02,-0.70,-0.20
2024-07-06T06:23:54.000Z,,21.80,99.60,5.00,0.00,0.01,0.02,21.80,38.630938,-90.226172,0.00,0.00,49.00,0.00,1.27,75.40,0.01,-0.40,-0.30
2024-07-06T06:38:54.000Z,,21.80,99.59,5.00,0.00,0.01,0.03,21.80,38.630938,-90.226172,0.00,0.00,49.00,0.00,1.28,71.70,0.01,-0.50,-0.20
2024-07-06T06:53:54.000Z,,21.80,99.59,5.00,0.00,0.01,0.03,21.80,38.630938,-90.226172,0.01,0.00,49.00,0.00,1.29,60.50,0.01,-0.50,0.10
2024-07-06T07:08:54.000Z,,21.80,99.59,5.00,0.00,0.01,0.03,21.80,38.630938,-90.226172,0.01,0.00,50.00,0.00,1.30,58.60,0.01,-0.70,-0.10
2024-07-06T07:23:54.000Z,,21.80,99.60,5.00,0.00,0.01,0.03,21.80,38.630938,-90.226172,0.01,0.00,50.00,0.00,1.31,51.40,0.01,-0.70,0.00
2024-07-06T07:38:54.000Z,,21.90,99.60,5.00,0.00,0.01,0.04,21.80,38.630938,-90.226172,0.01,0.00,50.00,0.00,1.32,65.80,0.02,-0.50,-0.10
2024-07-06T07:53:54.000Z,,21.90,99.61,5.00,0.00,0.01,0.03,21.90,38.630938,-90.226172,0.01,0.00,51.00,0.00,1.33,58.20,0.01,-0.50,0.00
2024-07-06T08:08:54.000Z,,21.90,99.60,5.00,0.00,0.01,0.03,21.90,38.630938,-90.226172,0.01,0.00,51.00,0.00,1.34,48.60,0.01,-0.60,-0.30
2024-07-06T08:23:54.000Z,,21.90,99.59,5.00,0.00,0.01,0.03,21.90,38.630938,-90.226172,0.01,0.00,51.00,0.00,1.35,53.40,0.01,-0.70,-0.50
2024-07-06T08:38:54.000Z,,21.90,99.59,5.00,0.00,0.01,0.09,21.90,38.630938,-90.226172,0.01,0.00,52.00,0.00,1.36,44.40,0.02,-0.50,-0.10
2024-07-06T08:53:54.000Z,,21.90,99.59,5.00,0.00,0.03,0.11,21.90,38.630938,-90.226172,0.02,0.00,53.00,0.00,1.38,54.90,0.04,-0.50,-0.10
2024-07-06T09:04:52.915Z,11.55,,,,,,,,,,,,,,,,,,
2024-07-06T09:08:54.000Z,,21.80,99.58,5.00,0.00,0.04,0.09,21.90,38.630938,-90.226172,0.01,0.00,50.00,0.00,1.32,71.50,0.04,-0.80,-0.20
2024-07-06T09:23:54.000Z,,21.80,99.60,5.00,0.00,0.05,0.09,21.80,38.630938,-90.226172,0.01,0.00,50.00,0.00,1.29,72.80,0.05,-0.50,0.00
2024-07-06T09:38:54.000Z,,21.70,99.61,5.00,0.00,0.04,0.11,21.80,38.630938,-90.226172,0.01,0.00,48.00,0.00,1.25,79.30,0.04,-1.00,0.00
2024-07-06T09:53:54.000Z,,21.70,99.62,5.00,0.00,0.03,0.08,21.70,38.630938,-90.226172,0.01,0.00,48.00,0.00,1.24,64.70,0.03,-0.60,-0.30
2024-07-06T10:08:54.000Z,,21.70,99.62,5.00,0.00,0.04,0.11,21.70,38.630938,-90.226172,0.01,0.00,48.00,0.00,1.24,71.20,0.04,-0.80,-0.10
2024-07-06T10:23:54.000Z,,21.70,99.62,5.00,0.00,0.04,0.11,21.70,38.630938,-90.226172,0.01,0.00,47.00,0.00,1.23,68.60,0.04,-0.60,-0.10
2024-07-06T10:38:54.000Z,,21.80,99.62,5.00,0.00,0.03,0.09,21.70,38.630938,-90.226172,0.01,0.00,47.00,0.00,1.23,67.80,0.04,-0.60,0.00
2024-07-06T10:53:54.000Z,,21.70,99.63,5.00,0.00,0.05,0.11,21.70,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.23,66.90,0.06,-0.40,-0.30
2024-07-06T11:08:54.000Z,,21.30,99.64,5.00,0.00,-0.19,0.85,21.70,38.630938,-90.226172,-0.14,0.00,47.00,0.00,1.20,233.50,0.23,-0.50,-0.10
2024-07-06T11:23:54.000Z,,20.40,99.65,5.00,0.00,-0.20,0.85,21.20,38.630938,-90.226172,-0.09,0.00,48.00,0.00,1.14,244.40,0.22,-0.50,-0.10
2024-07-06T11:38:54.000Z,,21.10,99.66,5.00,0.00,0.04,0.08,21.00,38.630938,-90.226172,0.01,0.00,47.00,0.00,1.18,82.40,0.04,-0.60,-0.20
2024-07-06T11:53:54.000Z,,21.20,99.67,5.00,0.00,0.04,0.29,21.20,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.19,156.10,0.09,-0.70,0.00
2024-07-06T12:04:53.201Z,11.15,,,,,,,,,,,,,,,,,,
2024-07-06T12:08:54.000Z,,21.10,99.67,5.00,0.00,0.03,0.27,21.20,38.630938,-90.226172,-0.08,0.00,46.00,0.00,1.15,161.10,0.08,-0.60,-0.30
2024-07-06T12:23:54.000Z,,21.30,99.68,5.00,0.00,0.06,0.25,21.20,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.19,72.10,0.06,-0.60,-0.10
2024-07-06T12:38:54.000Z,,21.40,99.70,5.00,0.00,0.05,0.22,21.30,38.630938,-90.226172,-0.04,0.00,47.00,0.00,1.21,129.60,0.07,-0.80,-0.20
2024-07-06T12:53:54.000Z,,21.20,99.71,5.00,0.00,0.04,0.32,21.40,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.18,155.30,0.09,-0.50,-0.20
2024-07-06T13:08:54.000Z,,21.20,99.71,5.00,0.00,-0.01,0.30,21.30,38.630938,-90.226172,-0.09,0.00,46.00,0.00,1.16,188.30,0.09,-0.40,-0.10
2024-07-06T13:23:54.000Z,,21.40,99.72,5.00,0.00,0.05,0.10,21.30,38.630938,-90.226172,0.01,0.00,47.00,0.00,1.20,77.80,0.05,-0.60,0.00
2024-07-06T13:38:54.000Z,,21.50,99.74,5.00,0.00,0.06,0.32,21.40,38.630938,-90.226172,-0.01,0.00,47.00,0.00,1.21,98.00,0.06,-0.50,-0.20
2024-07-06T13:53:54.000Z,,21.30,99.74,5.00,0.00,0.02,0.29,21.40,38.630938,-90.226172,-0.06,0.00,47.00,0.00,1.18,161.40,0.07,-0.80,-0.20
2024-07-06T14:08:54.000Z,,21.30,99.73,5.00,0.00,-0.04,0.31,21.40,38.630938,-90.226172,-0.07,0.00,47.00,0.00,1.18,211.90,0.08,-0.60,-0.30
2024-07-06T14:23:54.000Z,,21.40,99.74,5.00,0.00,0.05,0.11,21.40,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.20,67.90,0.05,-0.50,-0.20
2024-07-06T14:38:54.000Z,,21.50,99.75,5.00,0.00,0.07,0.19,21.40,38.630938,-90.226172,-0.01,0.00,47.00,0.00,1.21,100.30,0.07,-0.50,-0.20
2024-07-06T14:53:54.000Z,,21.40,99.76,5.00,0.00,0.06,0.14,21.40,38.630938,-90.226172,-0.05,0.00,47.00,0.00,1.19,129.50,0.08,-0.50,0.00
2024-07-06T15:04:52.624Z,11.15,,,,,,,,,,,,,,,,,,
2024-07-06T15:08:54.000Z,,21.30,99.75,5.00,0.00,0.03,0.25,21.40,38.630938,-90.226172,-0.07,0.00,47.00,0.00,1.18,155.30,0.08,-0.50,-0.20
2024-07-06T15:23:54.000Z,,21.40,99.76,5.00,0.00,0.04,0.09,21.40,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.20,67.70,0.04,-0.40,-0.30
2024-07-06T15:38:54.000Z,,21.40,99.77,5.00,0.00,0.06,0.15,21.40,38.630938,-90.226172,0.01,0.00,47.00,0.00,1.21,81.40,0.06,-0.40,-0.20
2024-07-06T15:53:54.000Z,,21.30,99.78,5.00,0.00,-0.01,0.30,21.40,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.19,187.10,0.08,-0.60,-0.10
2024-07-06T16:08:54.000Z,,21.30,99.78,5.00,0.00,0.01,0.22,21.40,38.630938,-90.226172,-0.07,0.00,47.00,0.00,1.18,170.60,0.07,-0.50,-0.20
2024-07-06T16:23:54.000Z,,21.40,99.79,5.00,0.00,0.04,0.10,21.40,38.630938,-90.226172,0.03,0.00,47.00,0.00,1.21,57.00,0.05,-0.20,-0.20
2024-07-06T16:38:54.000Z,,21.50,99.79,5.00,0.00,0.06,0.25,21.40,38.630938,-90.226172,-0.05,0.00,48.00,0.00,1.22,130.60,0.08,-0.40,0.10
2024-07-06T16:53:54.000Z,,21.40,99.79,5.00,0.00,0.05,0.14,21.50,38.630938,-90.226172,-0.04,0.00,47.00,0.00,1.18,127.70,0.07,-0.60,-0.30
2024-07-06T17:08:54.000Z,,21.40,99.78,5.00,0.00,0.03,0.29,21.40,38.630938,-90.226172,-0.07,0.00,47.00,0.00,1.19,160.20,0.08,-0.50,-0.10
2024-07-06T17:23:54.000Z,,21.50,99.78,5.00,0.00,0.06,0.12,21.50,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.20,87.60,0.06,-0.60,-0.20
2024-07-06T17:38:54.000Z,,21.50,99.78,5.00,0.00,0.02,0.38,21.50,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.20,168.80,0.08,-0.60,-0.10
2024-07-06T17:53:54.000Z,,21.40,99.78,5.00,0.00,0.07,0.16,21.50,38.630938,-90.226172,-0.03,0.00,46.00,0.00,1.18,116.80,0.07,-0.80,-0.20
2024-07-06T18:04:53.026Z,11.15,,,,,,,,,,,,,,,,,,
2024-07-06T18:08:54.000Z,,21.40,99.77,5.00,0.00,0.07,0.20,21.40,38.630938,-90.226172,0.01,0.00,46.00,0.00,1.19,79.70,0.07,-0.50,-0.30
2024-07-06T18:23:54.000Z,,21.50,99.76,5.00,0.00,0.05,0.09,21.50,38.630938,-90.226172,0.03,0.00,47.00,0.00,1.20,61.60,0.05,-0.60,-0.20
2024-07-06T18:38:54.000Z,,21.50,99.76,5.00,0.00,-0.02,0.31,21.50,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.20,197.00,0.08,-0.60,-0.20
2024-07-06T18:53:54.000Z,,21.30,99.76,5.00,0.00,0.00,0.28,21.50,38.630938,-90.226172,-0.09,0.00,47.00,0.00,1.18,182.00,0.09,-0.60,-0.10
2024-07-06T19:08:54.000Z,,21.40,99.76,5.00,0.00,0.05,0.15,21.40,38.630938,-90.226172,0.02,0.00,46.00,0.00,1.18,63.40,0.05,-0.60,-0.20
2024-07-06T19:23:54.000Z,,21.50,99.76,5.00,0.00,0.04,0.09,21.40,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.20,85.70,0.04,-0.60,-0.40
2024-07-06T19:38:54.000Z,,21.40,99.75,5.00,0.00,0.03,0.34,21.40,38.630938,-90.226172,-0.10,0.00,47.00,0.00,1.19,160.90,0.11,-0.50,-0.40
2024-07-06T19:53:54.000Z,,21.30,99.74,5.00,0.00,0.01,0.33,21.40,38.630938,-90.226172,-0.10,0.00,47.00,0.00,1.18,171.50,0.10,-0.50,-0.30
2024-07-06T20:08:54.000Z,,21.40,99.74,5.00,0.00,0.06,0.12,21.40,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.19,86.00,0.06,-0.40,-0.20
2024-07-06T20:23:54.000Z,,21.40,99.72,5.00,0.00,0.05,0.13,21.40,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.20,70.80,0.05,-0.60,-0.20
2024-07-06T20:38:54.000Z,,21.40,99.70,5.00,0.00,0.05,0.33,21.40,38.630938,-90.226172,-0.07,0.00,47.00,0.00,1.19,145.30,0.09,-0.60,-0.20
2024-07-06T20:53:54.000Z,,21.30,99.68,5.00,0.00,0.04,0.32,21.40,38.630938,-90.226172,-0.07,0.00,47.00,0.00,1.18,150.70,0.08,-0.70,-0.30
2024-07-06T21:04:52.751Z,11.15,,,,,,,,,,,,,,,,,,
2024-07-06T21:08:54.000Z,,21.40,99.66,5.00,0.00,0.05,0.12,21.30,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.19,67.30,0.05,-0.60,-0.10
2024-07-06T21:23:54.000Z,,21.40,99.65,5.00,0.00,0.06,0.11,21.40,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.19,93.50,0.06,-0.50,-0.10
2024-07-06T21:38:54.000Z,,21.40,99.64,5.00,0.00,0.03,0.30,21.40,38.630938,-90.226172,-0.08,0.00,47.00,0.00,1.19,155.40,0.08,-0.70,-0.20
2024-07-06T21:53:54.000Z,,21.30,99.64,5.00,0.00,0.02,0.33,21.30,38.630938,-90.226172,-0.09,0.00,47.00,0.00,1.18,166.70,0.09,-0.70,-0.10
2024-07-06T22:08:54.000Z,,21.40,99.63,5.00,0.00,0.05,0.12,21.30,38.630938,-90.226172,0.02,0.00,47.00,0.00,1.19,63.10,0.05,-0.50,-0.20
2024-07-06T22:23:54.000Z,,21.40,99.62,5.00,0.00,0.03,0.05,21.40,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.20,93.60,0.03,-0.70,-0.30
2024-07-06T22:38:54.000Z,,21.50,99.61,5.00,0.00,0.03,0.05,21.40,38.630938,-90.226172,-0.01,0.00,47.00,0.00,1.20,100.50,0.03,-0.60,0.00
2024-07-06T22:53:54.000Z,,21.50,99.59,5.00,0.00,0.03,0.04,21.50,38.630938,-90.226172,0.00,0.00,47.00,0.00,1.21,98.70,0.03,-0.70,-0.40
2024-07-06T23:08:54.000Z,,21.60,99.59,5.00,0.00,0.03,0.04,21.50,38.630938,-90.226172,-0.01,0.00,47.00,0.00,1.22,104.60,0.03,-0.50,-0.40
2024-07-06T23:23:54.000Z,,21.60,99.59,5.00,0.00,0.02,0.04,21.60,38.630938,-90.226172,0.00,0.00,48.00,0.00,1.23,93.70,0.02,-0.80,-0.10
2024-07-06T23:38:54.000Z,,21.60,99.59,5.00,0.00,0.02,0.04,21.60,38.630938,-90.226172,0.00,0.00,48.00,0.00,1.24,89.50,0.02,-0.60,-0.20
2024-07-06T23:53:54.000Z,,21.70,99.58,5.00,0.00,0.02,0.04,21.60,38.630938,-90.226172,0.00,0.00,48.00,0.00,1.24,85.00,0.02,-0.50,0.00
2024-07-07T00:04:52.824Z,11.50,,,,,,,,,,,,,,,,,,
2024-07-07T00:08:54.000Z,,21.70,99.58,5.00,0.00,0.03,0.05,21.70,38.630938,-90.226172,0.01,0.00,48.00,0.00,1.25,74.90,0.03,-0.80,-0.30
2024-07-07T00:23:54.000Z,,21.70,99.57,5.00,0.00,0.02,0.04,21.70,38.630938,-90.226172,0.01,0.00,48.00,0.00,1.26,74.20,0.02,-0.60,0.00
